genres,game_name,release_date,id_game,price,specs
0,BattleTrucks,34,601590,2,15
9,Aerofly FS 2 - USA Utah,34,611210,0,15
4,Idle Evolution,34,577730,1,15
9,War for the Overworld - My Pet Dungeon Expansion,34,542160,2,15
1,Nancy Drew®: The Silent Spy,30,572730,2,15
0,League of Evil: Soundtrack + Extras,34,618480,1,15
0,Bloody Trapland 2: Curiosity - Soundtrack,34,610270,2,3
9,Fantasy Grounds - Astral Antagonists (Token Pack),34,617340,1,11
12,Collection - Crusader Kings II: Ultimate Unit Pack,34,616180,2,15
12,Collection - Crusader Kings II: Ultimate Music Pack,34,616160,2,15
9,Fantasy Grounds - Desert Encounters (Token Pack),34,617400,1,11
9,Fantasy Grounds - Greater Undead (Token Pack),34,616540,1,11
12,Collection - Crusader Kings II: Dynasty Shield Pack,34,616210,2,15
1,Incorp Inc,34,567200,1,15
4,Blue-Collar Astronaut - OST by Charlie Armour,34,616600,1,15
14,Trainz Route: Legacy of the Burlington Northern II,34,610910,2,15
1,Item Pack for Arcane RE-Raise,34,611942,1,15
1,Extra Character (Male #4) + Item Pack for Arcane RE-Raise,34,611941,1,15
15,AFL Evolution,34,435020,2,15
1,Extra Character (Male #3) + Item Pack for Arcane RE-Raise,34,611940,1,15
1,Extra Character (Male #1) + Item Pack for Arcane RE-Raise,34,611924,1,15
1,Extra Character (Female #3) + Item Pack for Arcane RE-Raise,34,611922,1,15
1,Extra Character (Male #2) + Item Pack for Arcane RE-Raise,34,611925,1,15
1,Extra Character (Female #4) + Item Pack for Arcane RE-Raise,34,611923,1,15
0,Rocket League®  - The Fate of the Furious™ Ice Charger,34,457192,1,15
0,LEGO City Undercover,34,578330,2,15
0,Black River,34,585090,2,15
4,Zen Garden,34,592660,1,15
0,Lil Tanks Original Soundtrack,34,619980,1,15
0,Armor Clash II [RTS],34,562420,2,15
0,Survivalizm - The Animal Simulator,34,597920,2,15
0,Slug Blast,34,618540,1,15
8,SoulSaverOnline,29,542590,0,12
1,Catsby,34,590270,1,15
1,Kio's Adventure,34,612070,1,15
12,Galactic Keep,34,587440,2,15
14,FSX Steam Edition: Toposim US Southwest Add-On,34,602800,2,15
14,FSX Steam Edition: Northrop F-89 Scorpion Add-On,34,536541,2,15
14,FSX Steam Edition: Toposim US West Coast Add-On,34,602810,2,15
4,FourChords Guitar Karaoke - Classic Rock Mix 3,34,582072,1,15
14,Train Simulator: CRH 380A High Speed Train Add-On,34,376955,2,15
14,Train Simulator: South West China High Speed Route Add-On,34,376954,2,15
0,Johnny Graves—The Unchosen One,34,476030,1,15
14,Stellaris: Utopia,34,553280,2,15
14,Scourge of War: Wavre,34,610010,2,15
4,GORB,34,612310,1,15
0,Cannons-Defenders: Steam Edition,34,617710,1,15
9,Fields XY,34,552900,1,15
1,Detective Hank and the Golden Sneeze Soundtrack,34,617890,1,15
0,GIBZ,34,448320,2,15
9,Win That War!,34,599040,2,15
16,Civil War: 1865,34,620630,1,15
1,Kith - Tales from the Fractured Plateaus,34,596710,0,15
0,RGBverse,34,604950,0,15
1,Kith - Lorebook,34,607100,1,15
0,Slime-san,34,473530,2,15
0,Slime-san - Official Soundtrack,34,613000,2,15
0,Duke Nukem's Bulletstorm Tour,34,561730,1,15
12,"Trapper Knight, Sharpshooter Princess",34,589060,2,15
0,Stardrift Nomads,34,381250,2,15
9,Duck Hunting,34,619330,1,15
0,Chernobyl: Terrorist Attack,34,546810,1,15
0,Devade OST,34,620000,1,15
4,Station 21 - Space Station Simulator,34,619140,1,15
1,Fausts Alptraum,32,574740,0,15
1,Hidden Expedition: The Pearl of Discord Collector's Edition,34,610550,2,15
0,Fluffy Creatures VS The World,34,619400,1,15
4,Happy Campers,34,603120,2,15
0,Adventuring Gentleman,34,564280,2,15
14,X-Plane 11 - Add-on: Aerosoft - CRJ 200,28,582577,2,15
0,Cluckles' Adventure,34,605250,1,15
0,Cluckles' Adventure Soundtrack,34,615300,1,15
1,Bridge to Another World: Burnt Dreams Collector's Edition,34,622150,2,15
0,2 Ninjas 1 Cup - Soundtrack,34,622500,0,15
9,Shadows of Adam OST,34,604430,1,15
9,Kimmy,34,600660,2,15
0,The Signal From Tölva,34,457760,2,15
0,A Gummy's Life,34,585190,2,9
8,Spellweaver Chronicles - The Holy Child,34,615130,2,15
0,Hunahpu: way of the Warrior,34,595480,2,15
4,Japanese Women - Animated Jigsaws,34,617610,2,15
9,100% Orange Juice - Kiriko & NoName Pack,34,619510,1,15
9,TASTEE: Lethal Tactics - Map: Backyard Colosseum,34,600320,1,15
0,Escape Lizards,34,508940,2,15
0,Spark the Electric Jester,34,601810,2,15
0,Dash Fleet,34,586160,1,15
4,SYNCH,34,582830,0,15
1,Nightshade Soundtrack,34,619630,2,15
0,Toukiden 2 - Mission Collection Set 3,34,569689,1,15
0,Toukiden 2 - Armor: Hayatori Outfit / Horo Outfit,34,569690,1,15
1,The Sexy Brutale,34,552590,2,15
4,Cryptocracy,34,612380,1,15
0,Bayonetta,34,460790,2,15
0,Yooka-Laylee,34,360830,2,15
0,Yooka-Laylee Digital Artbook,34,564251,1,15
0,Yooka-Laylee Soundtrack,34,564250,2,15
4,Rocksmith® 2014 Edition – Remastered – Variety Song Pack IX,34,590194,2,15
4,Rocksmith® 2014 Edition – Remastered – James Bay - “Let It Go”,34,590190,1,15
4,Rocksmith® 2014 Edition – Remastered – Jack Johnson - “Banana Pancakes”,34,590191,1,15
0,Aaero,34,499890,2,15
12,Shock Tactics,34,473610,2,15
4,Rocksmith® 2014 Edition – Remastered – Joe Satriani - “Surfing with the Alien”,34,590192,1,15
4,Rocksmith® 2014 Edition – Remastered – 311 - “All Mixed Up”,34,590193,1,15
1,A Rose in the Twilight / ロゼと黄昏の古城 - Digital Art Book / デジタル・アートブック,34,578280,1,15
1,A Rose in the Twilight / ロゼと黄昏の古城 - Digital Soundtrack / デジタル・サウンドトラック,34,578281,1,15
1,A Rose in the Twilight / ロゼと黄昏の古城,34,548840,2,15
4,Spring Bonus,34,619930,2,15
0,Snow Moto Racing Freedom,34,587400,2,15
4,Divine Ascent,34,606300,1,15
9,Cosmic Star Heroine,34,256460,2,15
0,Dead Rising 4 - Frank Rising,34,593051,2,15
4,Save Their Souls,34,596810,1,15
0,Escape Lizards - OST,34,622580,1,15
1,The Eyes of Ara Original Soundtrack,34,534930,1,15
1,Sons of Triskelion,34,592060,1,19
1,The Eyes of Ara Castle Maps,34,534931,1,15
14,Train Simulator: North Jersey Coast & Morristown Lines Route Add-On,34,500218,2,15
14,FSX Steam Edition: Night Environment: France Add-On,34,602814,2,15
14,Train Simulator: NJ TRANSIT® Arrow III EMU Add-On,34,500247,2,15
14,FSX Steam Edition: Beechcraft ®T-34B Mentor ® Add-On,34,500238,2,15
0,Stunt Toys,34,597720,1,15
14,X-Plane 11 - Add-on: Aerosoft - Airport Berlin-Tegel,34,582576,2,15
0,Rumpus,34,542220,2,15
4,KROSMAGA,34,609940,0,15
1,Cursery: The Crooked Man and the Crooked Cat Collector's Edition,34,622200,2,15
0,Vecitas,34,555830,2,15
9,Fantasy Grounds - Mini-Dungeon #018: Neotomas' Paradise (PFRPG),34,578500,1,11
9,Fantasy Grounds - Red Dragons (Token Pack),34,620930,1,11
9,Fantasy Grounds - Silver Dragons (Token Pack),34,620950,1,11
9,Fantasy Grounds - Green Dragons (Token Pack),34,620920,1,11
9,Fantasy Grounds - Gold Dragons (Token Pack),34,620910,1,11
0,Conran - The dinky Raccoon,34,612150,1,15
14,TS Marketplace: Munich to Garmisch Scenario Pack 01 Add-On,34,500240,2,15
14,TS Marketplace: Köln Koblenz Scenario Pack 01 Add-On,34,500216,2,15
8,Skyforge,34,414530,0,15
8,Skyforge - Master Booster Pack,34,546372,2,15
8,Skyforge - Pro Booster Pack,34,546371,2,15
8,Skyforge - Starter Booster Pack,34,546370,2,15
8,Skyforge - Class Booster Pack,34,546373,2,15
8,Skyforge - Free Steam Welcome Gift,34,602750,0,15
8,Skyforge - Costume Booster Pack,34,546374,2,15
0,Warface - Engineer Tournament Pack,34,617001,2,11
0,Warface - Crysis Female Nanosuit Pack,34,616840,2,11
0,Warface - Crysis Male Nanosuit Pack,34,616960,2,11
0,Warface - Rifleman Tournament Pack,34,616980,2,11
0,Warface - Medic Tournament Pack,34,617000,2,11
0,Warface - Sniper Tournament Pack,34,616990,2,11
1,The Wild Eternal,34,554810,2,15
4,Link Twin,34,612890,1,15
0,Gloom,34,619280,2,15
0,Mr. Shifty,34,489140,2,15
0,Gloom Official Soundtrack,34,620470,1,15
0,Mr. Shifty OST,34,615260,1,15
9,Fantasy Grounds - Mini-Dungeon #020: Sepulchre of the Witching Hour's Sage (PFRPG),34,587610,1,11
14,Project Highrise: Las Vegas,34,582540,2,15
9,Ashes of the Singularity: Escalation - Inception DLC,34,579270,1,15
4,Fourtex Jugo,34,499560,2,15
4,Zaccaria Pinball - Circus 2017 Table,34,623790,1,15
1,Twist of Destiny,34,615150,2,15
0,Steampunk Syndicate,34,585360,1,15
1,The Search,34,566190,1,15
9,Soma Spirits: Rebalance,34,587310,1,15
4,LASER STRIKERS,34,600500,1,15
5,RPG Maker MV - Medieval Dungeons,34,618661,2,3
5,RPG Maker MV - Medieval Bosses,34,618662,1,3
5,RPG Maker MV - Time Fantasy: Winter Tiles,34,618663,1,3
5,RPG Maker MV - Spanish Guitar Strings,34,618664,2,3
0,Captain Kaon,34,527380,2,15
0,Fishermurs,34,564210,1,15
1,Final Cut: Encore Collector's Edition,34,622550,2,15
0,My Own Little Planet,34,603250,2,15
9,My own little planet - Official Soundtrack,34,624360,1,15
0,Arcane Maelstrom,34,580950,2,15
4,Premium Pool Arena,34,616240,1,15
0,Aesthetic Melody - Soundtrack,34,622130,1,15
9,Sonny,34,586750,2,15
0,Voodoo Vince: Remastered,34,545980,2,15
0,Toukiden 2 - Mission Collection Set 4,34,569692,1,15
4,Puzzle Guardians,34,607670,2,15
9,Witch of Ice Kingdom,31,619720,1,15
0,GunHero,34,568840,2,15
4,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers Song Pack,34,590200,2,15
4,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Redemption Song”,34,590195,1,15
1,Marvel's Guardians of the Galaxy: The Telltale Series,34,579950,2,15
1,Full Throttle Remastered,34,228360,2,15
4,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Could You Be Loved”,34,590198,1,15
16,Call to Power II,17,572050,2,15
4,Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Buffalo Soldier”,34,590199,1,15
1,Return to Zork,10,585240,2,15
1,Spycraft: The Great Game,13,569220,2,15
12,Vampire: The Masquerade - Redemption,17,559680,2,15
1,Zork Anthology,6,570580,2,15
1,Zork: Grand Inquisitor,14,570680,2,15
0,Watch_Dogs® 2 - Retro Modernist Pack,34,597070,2,15
0,Watch_Dogs® 2 - Glow_Pro Pack,34,597071,2,15
0,WaveLand,34,532170,2,15
4,Bang Bang Car,34,592780,0,15
9,WaveLand - Soundtrack,34,621520,1,15
13,Ride 2 Free Bikes Pack 6,34,592830,0,15
14,X-Plane 11 - Add-on: Aerosoft - Airport Zurich V2,34,582578,2,15
0,Forts,34,410900,2,15
0,Epic Mayhem,34,612430,1,15
0,SpellForce 2 Soundtrack,34,624840,1,15
14,FSX Steam Edition: Discover USA Add-On,34,556223,2,15
9,Fantasy Grounds - Codex Infernus: The Savage Guide to Hell (Savage Worlds),34,609730,2,11
1,Odyssey - The Next Generation Science Game,34,558110,2,15
16,Battle for Enlor,34,614880,1,15
9,Fantasy Grounds - B04 The Cave Beast Hoard (PFRPG),34,605670,2,11
9,Fantasy Grounds - Ddraig Goch's Tyranny 1 (Token Pack),34,621200,2,11
9,Fantasy Grounds - Ddraig Goch's Samhain Undead 1 (Token Pack),34,621180,2,11
1,Pixel Sand,34,584880,1,15
4,Doodle Mafia,34,598940,2,15
0,Tanki X,34,607200,0,11
0,Brawlout,34,263720,2,15
1,Academagia: The Making of Mages,27,533480,2,15
17,Handy Dice,34,556850,1,16
0,Alien Swarm: Reactive Drop,34,563560,0,15
16,Halo Wars: Definitive Edition,34,459220,2,15
1,Grimoire Chronicles,34,607040,1,15
4,Everything OST,34,619940,2,15
2,AppGameKit - GameGuru Loader,34,623270,2,3
0,TankBlitz,34,620710,2,15
1,Haunted Legends: The Bronze Horseman Collector's Edition,34,623460,2,15
4,Ramify,34,534560,1,15
0,Orbt XL,34,615610,1,15
4,猫肉「Cat Meat」,34,464530,1,15
0,Dead Drop,34,587970,2,9
4,aMAZE 2,34,628750,1,15
9,Fantasy Grounds - Winged Fiends (Token Pack),34,628980,1,11
9,Fantasy Grounds - Animals (Token Pack),34,629490,1,11
9,Fantasy Grounds - Four-Legged Fiends (Token Pack),34,626240,1,11
9,Fantasy Grounds - Two-Legged Fiends (Token Pack),34,626740,1,11
9,Fantasy Grounds - Many-Legged Fiends (Token Pack),34,625450,1,11
9,Fantasy Grounds - Elves (Token Pack),34,625060,1,11
9,Fantasy Grounds - More Monsters 4 (Token Pack),34,624110,1,11
9,Fantasy Grounds - More Monsters 3 (Token Pack),34,624540,1,11
9,Fantasy Grounds - Pulp Gear Toolkit (Savage Worlds),34,622520,1,11
9,Fantasy Grounds - Fantasy Bestiary Toolkit (Savage Worlds),34,622070,1,11
9,Fantasy Grounds - Setting: Necessary Evil (Savage Worlds),34,621110,2,11
9,Fantasy Grounds - Evernight (Savage Worlds),34,623560,2,11
9,Fantasy Grounds - I1 Into the Unknown: Vakhund (Castles & Crusades),34,620730,1,11
9,Fantasy Grounds - Hellfrost: The Fey Tower and Deadly Glade (Savage Worlds),34,604800,1,11
4,Building the Great Wall of China 2,34,497570,0,15
4,Building the Great Wall of China 2 - Collector's Edition,34,564830,2,15
0,"Games of Glory - ""Byorn Pack""",34,592420,1,3
9,Fantasy Grounds - Daring Tales of Adventure #02 - Web of the Spider Cult (Savage Worlds),34,620090,2,11
0,DRAGON BALL XENOVERSE 2 - DB Super Pack 3,34,508402,2,15
1,SOLITUNE,33,615670,1,15
0,Spiritual Warfare & Wisdom Tree Collection,34,624550,2,15
0,Storm Riders,34,604190,0,12
4,Fish or Die,33,389230,2,15
0,Tom Clancy's Ghost Recon® Wildlands - Narco Road,34,573831,2,15
0,DRAGON QUEST HEROES™ II,34,574050,2,15
0,Watch_Dogs® 2 - Mega Pack,34,597076,2,15
9,Sailaway - The Sailing Simulator,34,552920,2,15
14,Starfighter Origins,34,564950,2,15
4,Rocksmith® 2014 Edition – Remastered – Royal Blood Song Pack,34,590201,2,15
0,Ruin of the Reckless - Collectors Edition Art Pack,34,629630,1,15
0,Ruin of the Reckless - Soundtrack,34,629620,1,15
16,Army General,34,606950,2,15
0,Earthfall,34,415590,2,15
0,Earthfall Soundtrack,34,578340,1,15
1,Nadia Was Here,34,436070,2,15
0,Admiral Swiggins - Awesomenauts Character,34,561548,1,15
0,Ayla - Awesomenauts Character,34,561547,2,15
0,Chucho Krokk - Awesomenauts Character,34,561555,2,15
0,Clunk - Awesomenauts Character,34,561535,1,15
0,Coco Nebulon - Awesomenauts Character,34,561537,1,15
0,Deadlift - Awesomenauts Character,34,561558,2,15
0,Derpl Zork - Awesomenauts Character,34,561536,1,15
0,Froggy G - Awesomenauts Character,34,561530,1,15
0,Professor M. Yoolip - Awesomenauts Character,34,561554,2,15
0,Raelynn - Awesomenauts Character,34,561539,2,15
0,Genji the Pollen Prophet - Awesomenauts Character,34,561543,1,15
0,Rocco - Awesomenauts Character,34,561545,1,15
0,Sentry X-58 - Awesomenauts Character,34,561544,1,15
0,Scoop of Justice - Awesomenauts Character,34,561552,1,15
0,Sheriff Lonestar - Awesomenauts Character,34,561531,1,15
0,Vinnie and Spike - Awesomenauts Character,34,561541,1,15
0,Skølldir - Awesomenauts Character,34,561540,1,15
0,Voltar the Omniscient - Awesomenauts Character,34,561532,1,15
0,Skree - Awesomenauts Character,34,561550,1,15
0,Yuri - Awesomenauts Character,34,561534,1,15
0,Blue Medusa - Awesomenauts Droppod,34,605954,2,15
0,Dark Weaver - Awesomenauts Droppod,34,605958,2,15
0,Gorgos Embryo - Awesomenauts Droppod,34,605956,1,15
0,Hellion T-50 - Awesomenauts Droppod,34,605959,1,15
0,Leviathan - Awesomenauts Droppod,34,605955,2,15
1,Armello - The Bandit Clan,34,398916,2,15
0,Kosmos DAK Wraith - Awesomenauts Droppod,34,605960,2,15
0,Nautilon Pod - Awesomenauts Droppod,34,605953,2,15
0,Mikolev's Spectre - Awesomenauts Droppod,34,605961,2,15
0,Corroded,34,446030,2,11
0,Plague Needle - Awesomenauts Droppod,34,605957,1,15
1,What Remains of Edith Finch - Soundtrack,34,629930,1,15
0,Battle Riders,34,418060,1,15
1,MEGALOMANIAC,34,586770,1,15
0,Dreamals,34,480770,1,15
4,Under Leaves,34,567030,1,15
0,Samhain World,34,618840,1,12
1,theHunter™: Call of the Wild - Tents & Ground Blinds,34,622450,1,15
0,Riptale,34,616000,2,15
9,Hearthlands,34,336300,2,15
1,Agatha Knife,34,618950,2,15
1,Attack Heroes,34,428200,2,15
1,Little Nightmares,34,424840,2,15
1,Attack heroes - Soundtrack,34,486830,0,15
1,Little Nightmares – Original Soundtrack,34,601710,1,15
4,AIRIS,34,628610,0,15
0,Tanzia,34,369700,2,15
9,Slowdrive,34,592300,2,15
4,Narcissu 10th Anniversary Soundtrack,34,627310,2,15
0,Knights of Galiveth,34,562290,1,15
4,Zup! Zero - DLC,34,631320,0,15
0,Awesome Metal Detecting,34,582810,2,15
10,Peak Angle: Europe Country Road Track,34,630780,0,15
1,Dark Parables: Ballad of Rapunzel Collector's Edition,34,629110,2,15
0,TumbleSeed,34,457890,2,15
0,Xbird,34,580150,1,11
1,Clockwise,34,581380,1,15
1,Nancy Drew®: Message in a Haunted Mansion,17,615770,2,15
1,NGHTMN,34,628420,1,15
1,Project:surviving,34,608830,1,15
1,Night of Terror,34,604200,1,15
4,ClockwiZZZe,34,607230,1,15
0,Beachhead 2000,17,509610,1,15
0,Beachhead: DESERT WAR,20,614770,1,15
9,Tower!2011:SE - Seattle [KSEA] Airport,34,632320,2,15
9,Tower!2011:SE - Chicago [KORD] Airport,34,630480,2,15
9,Tower!2011:SE - Frankfurt [EDDF] Airport DLC,34,632310,2,15
9,Tower!2011:SE - New Orleans [KMSY] Airport,34,632370,2,15
9,Phoenix [KPHX] airport for Tower!3D Pro,34,632340,2,15
0,Heavy Bleakness,34,614810,2,15
4,Double Clue: Solitaire Stories,34,631250,2,15
0,Pertinence Soundtrack,34,456410,0,15
13,Ride 2 Free Bikes Pack 7,34,592840,0,15
14,X-Plane 11 - Add-on: Aerosoft - Airport John F. Kennedy International,34,614004,2,15
14,Train Simulator: BR Standard Class 6 ‘Clan Class’ Steam Loco Add-On,34,500241,2,15
14,Train Simulator: London Transport Heritage Collection,34,562375,2,15
14,FSX Steam Edition: Beechcraft® Duchess 76 Add-On,34,556210,2,15
14,FSX Steam Edition: Cessna 182 Skylane RG II Add-On,34,500235,2,15
9,Dawn of Andromeda,34,427570,2,15
14,FSX Steam Edition: Night Environment: Dubai Add-On,34,602816,2,15
0,Dolphin Up,34,534680,1,15
9,Dumbass Drivers!,34,597040,1,15
1,Sceal OST,34,571470,1,3
0,Apple Jack 2 - OST,34,629470,1,15
9,Galactic Civilizations III: Crusade Expansion Pack,34,527070,2,15
0,Mighty Party: Back to Transylvania Pack,34,616280,2,15
14,TS Marketplace: BR Hawksworth Coach Pack 01 Add-On,34,448201,1,15
14,Handball Manager - TEAM,34,623860,2,15
14,TS Marketplace: BR Hawksworth Coach Pack 02 Add-On,34,448202,1,15
0,World to the West,34,530020,2,15
1,Welcome to Moreytown,34,625990,1,15
0,Fur Fun,34,589370,2,15
1,Chronicle of Innsmouth,34,420180,2,15
12,GALER: Plague of Heroes,34,508330,1,15
4,#monstercakes,34,614910,1,15
1,Sandra and Woo in the Cursed Adventure,34,619350,2,15
1,Sandra and Woo in the Cursed Adventure - Game Guide,34,627470,0,15
1,Sandra and Woo in the Cursed Adventure - Poser Pack Upgrade,34,627500,1,15
1,The Edgelands,34,563860,2,15
14,Farming Simulator 17 - Big Bud Pack,34,605550,2,15
14,Birthdays the Beginning / バースデイズ・ザ・ビギニング - Digital Art Book / デジタル・アートブック,34,570480,1,15
14,Birthdays the Beginning / バースデイズ・ザ・ビギニング - Digital Soundtrack / デジタル・サウンドトラック,34,570481,1,15
14,Birthdays the Beginning / バースデイズ・ザ・ビギニング,34,525700,2,15
4,Rocksmith® 2014 Edition – Remastered – Sheryl Crow Song Pack,34,590211,2,15
4,Rocksmith® 2014 Edition – Remastered – Sheryl Crow - “Soak Up the Sun”,34,590213,1,15
4,Rocksmith® 2014 Edition – Remastered – Sheryl Crow - “If It Makes You Happy”,34,590212,1,15
4,Rocksmith® 2014 Edition – Remastered – Sheryl Crow - “My Favorite Mistake”,34,590214,1,15
9,Genesia Legacy: Ultimate Domain,34,591930,2,15
0,Last Stitch Goodnight,34,509620,2,15
0,Last Stitch Goodnight Official Soundtrack,34,632060,1,15
0,Street Fighter V - Original Characters Battle Costume 1 Pack,34,480550,2,15
9,Tank On Tank Digital - East Front,34,613870,2,15
4,Battles of the Valiant Universe CCG,34,550740,0,15
1,Gakuen Club,34,505080,2,15
0,PLUTONIUM,34,634700,1,15
9,Tank On Tank Digital  - West Front,34,613860,2,15
0,Nighthaw-X3000 - Official Soundtrack,34,636080,1,15
10,Master of Magic Chess Deluxe Edition,34,625920,2,12
0,Pixel Shinobi Nine demons of Mamoru,34,622870,2,15
9,War for the Overworld - The Cynical Imp (Charity DLC),34,385120,1,15
1,Unhappy Ever After: Blood Tales,34,591030,1,15
14,Train Simulator: CPRR 4-4-0 No. 60 ‘Jupiter’ Steam Loco Add-On,34,562379,2,15
0,Hoggy 2,34,617270,1,15
0,Dead Cells,34,588650,2,15
1,Rakuen Original Soundtrack,34,572910,2,15
1,Rakuen,34,559210,2,15
1,Haunted Train: Spirits of Charon Collector's Edition,34,631240,2,15
0,Battlezone - Rogue Trooper (Bobblehead),34,558832,1,15
0,Battlezone - Royal Tiger (Skin),34,594462,1,15
0,Battlezone - Skeleton (Bobblehead),34,558834,1,15
0,Battlezone - Snowman (Bobblehead),34,594470,1,15
0,Battlezone - Urban Camo (Skin),34,594452,1,15
0,Battlezone - Tank Horn Pack (Horns),34,594480,1,15
0,Battlezone - Vibrant Neon (Skin),34,594431,1,15
0,HellGunner,34,618120,1,15
16,Defence to death,34,603150,1,15
1,Mystic Journey: Tri Peaks Solitaire,34,615340,0,15
1,A Tale of Caos: Overture - Act II,34,621960,0,15
4,Market Tycoon,34,563360,2,15
0,Die With Glory,34,551050,2,15
9,Moe Mekuri SP -Moe Mekuri 1 VOCAL COLLECTION-,34,632120,1,15
9,Moe Mekuri SP -Moe Mekuri 2 VOCAL COLLECTION-,34,632670,2,15
14,FSX Steam Edition: Night Environment: Alps Add-On,34,602817,2,15
9,Euro Truck Simulator 2 - Heavy Cargo Pack,34,531131,1,15
8,Fishing Planet: Char Charger's Pack,34,591971,2,15
9,Defend the Highlands: World Tour,34,527320,2,15
9,Intelligent Design: An Evolutionary Sandbox,34,627620,2,15
9,Moe Mekuri SP -Moe Mekuri 3 VOCAL COLLECTION-,34,632690,2,15
0,RUMP! - It's a Jump and Rump!,34,348160,2,15
0,STEAM HAMMER,34,530560,2,15
0,Steam Hammer - The Complete Soundtrack,34,625330,1,15
4,Pic Guesser,34,625950,1,15
14,FSX Steam Edition: Piper Archer III Add-On,34,602812,2,15
0,Battle for Orion 2 Soundtrack,34,622760,1,15
14,DCS: M-2000C,34,411892,2,15
4,LOGistICAL - The Netherlands,34,635750,1,15
0,Gaben Kingdom,34,593340,1,15
1,Phantasmat: The Endless Night Collector's Edition,34,635520,2,15
2,3DF Zephyr Lite Steam Edition,33,438450,2,19
0,Rocking Pilot,34,593680,2,15
0,"The End o,,,o - Soundtrack",34,638550,1,15
9,Fantasy Grounds - Vikings (Token Pack),34,629880,1,11
9,Fantasy Grounds - Forged Kin (Token Pack),34,631110,1,11
9,Fantasy Grounds - Pig Faced Orcs (Token Pack),34,630200,1,11
1,SuperCluster: Void,34,610740,1,15
0,Trigger Time,34,512920,1,15
9,Fantasy Grounds - Undead 1 (Token Pack),34,632140,1,11
9,Fantasy Grounds - Goblins and Orcs (Token Pack),34,635510,1,11
9,Fantasy Grounds - Dragon Kin (Token Pack),34,634580,1,11
9,Fantasy Grounds - Amazons (Token Pack),34,635890,1,11
4,Rocksmith® 2014 Edition – Remastered – Grateful Dead - “Sugar Magnolia”,34,590220,1,15
0,Empathy: Path of Whispers - Original soundtrack,34,634170,0,15
1,Empathy: Path of Whispers,34,291690,2,15
9,Bounty Train,34,371520,2,15
0,GRIDD: Retroenhanced,34,553950,2,15
0,One Sole Purpose,34,548350,2,15
1,Concurrency,34,636310,2,15
16,Deluxe Content - Cossacks 3: Path to Grandeur,34,630890,1,15
1,Rabbit Story,34,623810,2,15
10,Arcfall,34,623310,2,10
0,Scorch,34,567220,1,15
8,炎黄战纪之三国烽烟,34,590910,0,12
13,Ride 2 Free Bikes Pack 8,34,592850,0,15
1,Bokida - Heartfelt Reunion,34,612740,2,15
14,Cities: Skylines - Rock City Radio,34,614582,1,15
14,Cities: Skylines - Mass Transit,34,547502,2,15
14,Command: Chains of War,34,614130,2,15
0,Mages of Mystralia,34,529660,2,15
0,Mages of Mystralia - Original Soundtrack,34,587200,2,15
1,Rise of Balloons,34,610460,1,15
9,Oxygen Not Included,34,457140,2,15
0,Portal Knights,34,374040,2,15
0,Portal Knights - Bibot Box,34,617110,1,15
0,Portal Knights - Lobot Box,34,617120,1,15
0,Portal Knights - Emoji Box,34,617140,1,15
9,Offworld Trading Company: Jupiter's Forge Expansion Pack,34,561150,2,15
16,Endless Space® 2,34,392110,2,15
0,Cooking Witch,34,514580,1,15
0,Omnom Necropolis,34,622890,1,15
0,Aerial Destruction,34,592730,1,15
5,RPG Maker MV - 8-bit Perfect Collection,34,631500,2,3
1,Mystery Mine,34,567170,1,15
4,Stickmageddon,34,581710,1,15
9,Little Lords of Twilight,34,625010,2,12
9,Fantasy Grounds - Of Drow Origin (5E),34,626830,1,11
0,Journey of Johann,34,625630,2,15
4,Tabletop Simulator - Khronos Hunter,34,610690,2,11
0,Journey of Johann - Soundtrack,34,631970,1,15
9,The Falling Nights ®,34,629360,2,15
0,Polygon Attack OST,34,639080,1,15
1,The Infectious Madness of Doctor Dekker,34,545540,2,15
0,Skylar & Plux: Adventure On Clover Island,34,452540,2,15
1,Three Days,34,375580,1,15
0,Cyberhunt: Original Soundtrack,34,636880,1,15
0,Cyberhunt,34,636150,1,15
0,A Hole New World,34,434160,2,15
0,A Hole New World - Soundtrack,34,602260,1,15
0,sphereFACE Soundtrack,34,635820,2,15
1,Haunted Hotel II: Believe the Lies,34,631270,2,15
0,The Superfluous,34,507120,1,15
0,Tanki X: Antaeus Skirmisher,34,639532,2,11
0,Tanki X: Mercenary Flamethrower,34,639530,2,11
0,Tanki X: Antaeus Marksman,34,639531,2,11
1,Redemption Cemetery: The Island of the Lost Collector's Edition,34,631280,2,15
15,Table Football Pro,34,623900,1,15
1,The Wanderer,34,530860,1,15
14,FSX Steam Edition: Douglas B-66 Destroyer Add-On,34,609820,2,15
14,FSX Steam Edition: Falcon 7X Add-On,34,494529,2,15
14,FSX Steam Edition: Consolidated B-24 Liberator Add-On,34,602818,2,15
12,Spellspire,34,626580,2,15
0,Invasion,34,622810,1,15
1,Embers of Mirrim,34,596080,2,15
0,Dynasty Feud,34,493180,2,11
1,StarCrawlers,34,318970,2,15
13,Trackmania² Lagoon,34,600720,2,15
0,Starpoint Gemini Warlords,34,419480,2,15
